"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Adamtsl2",8.19274646461852,3.19809384498265,0.823308741300279,3.88444053191005,0.000102565792353265,0.000516860752239647
"Sp5",144.778197919863,-3.52186755156049,0.202206950432505,-17.4171438915798,6.11545752365613e-68,1.99552083194995e-65
"Gad1",66.4371825979714,-2.78373361416862,0.234510515474387,-11.8703999628224,1.68659362490188e-32,1.31275782694198e-30
"Dlx2",9.78821479464077,2.02441134012801,0.71733163341998,2.82214145565608,0.00477041306773603,0.0152179674625578
"Rtn4rl2",7.81107653474134,-2.69543423797257,0.740692679347304,-3.63907233476072,0.00027362194018016,0.00124239151216938
"Aplnr",42.5530557601728,-2.17537265487119,0.286353293210986,-7.59681381861522,3.03510709787956e-14,6.51894901731904e-13
"Ryr3",177.235990939989,2.13424385972037,0.203958815913455,10.4640922245106,1.26281121249085e-25,6.37719662307879e-24
"Disp2",7.81907779150148,5.91558147643329,1.55785768242511,3.79725410297076,0.000146307792190438,0.000706072416919044
"Capn3",199.445885024393,2.34575734413173,0.253818700180079,9.24186177955943,2.42244900766542e-20,8.77576983778698e-19
"Mageb3",4.5020205772448,3.88701704948312,1.56149139187405,2.48929777628683,0.012799571118212,0.0351429001187412
"Fgf7",19.4290195389081,-3.02442838300026,0.494870282193433,-6.11155790077951,9.86631925209567e-10,1.221091940697e-08
"Hdc",31.8186003855127,2.07856928475458,0.654175944679592,3.17738568906357,0.00148609260347089,0.00553346923320038
"AI847159",4.85119992970262,4.67024269470285,1.61851883740413,2.88550407123667,0.00390787407318421,0.0127787256260917
"Pdyn",15.6573964680502,4.05607979635458,1.11337990855745,3.6430330430606,0.000269444233439935,0.00122664811123465
"Tgm3",52.6848800243156,2.08149576633665,0.327864928739149,6.34863806367254,2.17229432305099e-10,2.94404872791767e-09
"Snap25",5.85920929064907,-2.10923626921329,0.701724049625039,-3.00579162184956,0.00264890456555253,0.00912251119713726
