"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Hal",79.9493419505629,-4.05626221059081,0.336342977766573,-12.0598986116068,1.71994514925048e-33,3.95968101352836e-32
"Amdhd1",11.011450863695,3.14047198475619,0.901050458989875,3.48534530272236,0.000491502329566302,0.00129531266791799
"Ntn4",29.4946046105612,-4.14110131816811,0.536151440942043,-7.72375303308334,1.12953592361765e-14,9.09855337835244e-14
"Cep83os",7.14406955254531,-3.04536690906968,1.01947715969526,-2.98718502921633,0.00281559257156122,0.00653227821254085
"Dcn",130.459412900629,-2.85264328413172,0.3138989352484,-9.0877762356037,1.0108531946315e-19,1.13262961560707e-18
"Lum",48.1913970646504,-4.29446740321884,0.418772867787827,-10.2548845294214,1.12510394715662e-24,1.72982285997185e-23
"Dusp6",2112.27127318779,2.42438359710233,0.0908113161683194,26.6969327105524,5.1090491823902e-157,1.29047283705487e-154
"Kitl",118.749141350229,2.98453090051233,0.307141268589473,9.7171276078223,2.54869697761139e-22,3.39333669135143e-21
"Nts",12.3757375841263,6.49311215472695,1.88777397056801,3.4395601676684,0.000582660254243493,0.00151477958466096
"Alx1",5.84427499058273,3.2954184515317,1.39027558087174,2.37033469973297,0.0177719888574283,0.0346675347515655
"Slc6a15",137.263695291292,2.13501011105772,0.287003398757146,7.43897152543584,1.01472191370744e-13,7.64435370952756e-13
"Glipr1",58.9207614206545,-4.14600457949054,0.393813113020641,-10.5278479624249,6.42873888396884e-26,1.04376980906752e-24
"Caps2",41.7604508017994,2.08394978833189,0.452500128441392,4.60541258962716,4.11648872143719e-06,1.47305478817509e-05
"Kcnc2",8.3000762416361,4.78082685903966,1.35445977904779,3.52969274761385,0.000416042526487109,0.0011101792802322
